%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 91.45551351644099, 227.40648675570264, 16.584586353506893, -34.255613644141704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566603816E9, 0.0, 2025-02-18 15:57:36.660
1.0, 87.80911105964333, 223.83488229801878, 11.06449401890859, -49.77245856029913, 0.0, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739894256660988E9, 0.0, 2025-02-18 15:57:36.660
1.0, 255.9157441179268, 394.7875792225823, 2.8853328158147633, -10.754082322586328, 0.0, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566613157E9, 0.0, 2025-02-18 15:57:36.661
2.0, 263.6236779266037, 389.21138838864863, 12.571673701051623, 16.053520559798926, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566903985E9, 0.0, 2025-02-18 15:57:36.690
2.0, 94.57832997944206, 223.65910700010136, 13.039161195512861, -21.397837596479803, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566904545E9, 0.0, 2025-02-18 15:57:36.690
3.0, 76.43981519434601, 216.90484768012539, 12.238822604995221, -36.31255861977115, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566905634E9, 0.0, 2025-02-18 15:57:36.690
3.0, 239.12359331687912, 387.87624410446733, 7.43679106188938, 6.412058474030346, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73989425669059E9, 0.0, 2025-02-18 15:57:36.690
4.0, 259.67434357339516, 390.8569443691522, 10.148218529764563, 32.247287367936224, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566910057E9, 0.0, 2025-02-18 15:57:36.691
4.0, 98.378068334423, 233.3491877852939, 12.511835301760584, -5.940831079613417, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566910365E9, 0.0, 2025-02-18 15:57:36.691
5.0, 92.12495560850948, 223.03454370750114, 11.416044614743441, -34.588464740198106, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566921835E9, 0.0, 2025-02-18 15:57:36.692
5.0, 259.4686490758322, 395.7786527108401, 8.981369743589312, 2.735736817587167, -0.12800000607967377, -0.2240000106394291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398942566922164E9, 0.0, 2025-02-18 15:57:36.692
