%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 78.95302796456963, 15.041877621784806, 11.350596365518868, 60.49849163321778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905605843E9, 0.0, 2025-03-05 14:44:50.560
1.0, 39.31756823416799, -34.94562518596649, 15.464486316777766, 12.620292400475591, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890560856E9, 0.0, 2025-03-05 14:44:50.560
1.0, -166.78831832390279, -215.6613309448585, 16.9716659989208, -154.02590972511098, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905609372E9, 0.0, 2025-03-05 14:44:50.560
2.0, -133.03572122380137, -166.39188892859966, 11.29075796622783, -108.5861252634786, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905904624E9, 0.0, 2025-03-05 14:44:50.590
2.0, 83.51196601055562, 28.501777562312782, 10.815790671855211, 65.90638696914539, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905905778E9, 0.0, 2025-03-05 14:44:50.590
3.0, 55.96386293694377, -20.88734125252813, 11.092543268576264, 24.838545555714518, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905908785E9, 0.0, 2025-03-05 14:44:50.590
3.0, -185.25968420505524, -233.35479763522744, 15.053097321651876, -164.3181144031696, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890591041E9, 0.0, 2025-03-05 14:44:50.591
4.0, -130.71698325127363, -159.83584430627525, 12.794197748415172, -111.73512102616951, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905915737E9, 0.0, 2025-03-05 14:44:50.591
4.0, 91.27599831856787, 33.76007690001279, 10.04911118093878, 70.26337041752413, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858905916283E9, 0.0, 2025-03-05 14:44:50.591
5.0, 43.98122347891331, -22.54411693289876, 18.987472075037658, 10.772781822364777, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890592258E9, 0.0, 2025-03-05 14:44:50.592
5.0, -170.41976118087769, -219.27781420201063, 15.28871101886034, -151.52765655471012, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890592339E9, 0.0, 2025-03-05 14:44:50.592
6.0, -122.11521335318685, -157.82377813011408, 11.978899558074772, -111.51072702882811, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890620492E9, 0.0, 2025-03-05 14:44:50.620
6.0, 76.48469399381429, 18.684540178626776, 12.782978048548102, 54.279038006905466, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74118589062055E9, 0.0, 2025-03-05 14:44:50.620
7.0, 48.81317422166467, -21.208972648717463, 13.31404384225607, 16.109619059134275, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906207843E9, 0.0, 2025-03-05 14:44:50.620
7.0, -174.0138050382957, -223.05885305721313, 15.471966116689146, -160.2079643518664, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906208563E9, 0.0, 2025-03-05 14:44:50.620
8.0, -128.22994978073984, -162.84272387064993, 10.43432087637484, -106.36088478984311, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890650567E9, 0.0, 2025-03-05 14:44:50.650
8.0, 90.29240463022143, 30.12863404303789, 13.429980740882456, 55.169134196359664, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906506796E9, 0.0, 2025-03-05 14:44:50.650
9.0, 41.96915730275214, -25.917506692931056, 10.621315874159336, 12.485656002070755, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906507657E9, 0.0, 2025-03-05 14:44:50.650
9.0, -168.38525560498238, -221.28240057826042, 14.271458230912685, -163.89176580822095, -0.01600000075995922, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906508408E9, 0.0, 2025-03-05 14:44:50.650
10.0, -124.96875701937824, -165.2586992420256, 12.47256635222584, -118.25002674898133, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906514976E9, 0.0, 2025-03-05 14:44:50.651
10.0, 88.94230074621737, 28.412019963376224, 9.570403986610472, 58.69211995461956, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906515732E9, 0.0, 2025-03-05 14:44:50.651
11.0, 43.82040778081864, -24.98627160396427, 11.432874164544046, 12.092966506723315, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906522405E9, 0.0, 2025-03-05 14:44:50.652
11.0, -172.6749208541587, -230.35913777071983, 13.235505943186581, -161.47205053688958, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906523192E9, 0.0, 2025-03-05 14:44:50.652
12.0, -125.62697941157967, -162.46873387508094, 7.517198910936713, -114.2558135963045, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906803665E9, 0.0, 2025-03-05 14:44:50.680
12.0, 91.30965741816908, 31.482477826997638, 13.052250845357776, 59.155867549125105, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890680529E9, 0.0, 2025-03-05 14:44:50.680
13.0, 38.09836084861308, -27.922093069180846, 14.832443224266171, 6.146525577176362, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858906808412E9, 0.0, 2025-03-05 14:44:50.680
13.0, -185.74213129933923, -230.71068836655468, 11.64604846201837, -166.16562498128042, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741185890680921E9, 0.0, 2025-03-05 14:44:50.680
14.0, -125.55592131242156, -156.04732565116137, 11.885402059182525, -108.90401675971225, -0.01600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411858907106018E9, 0.0, 2025-03-05 14:44:50.710
