%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 228.93797578755766, -33.962031497620046, 12.29866100428626, 16.109619059134275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739159527E9, 0.0, 2025-02-20 13:27:53.915
1.0, 150.82642531301826, -102.93326648045331, 12.534274701494724, 184.31909936619923, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739163184E9, 0.0, 2025-02-20 13:27:53.916
1.0, 326.7774985283613, 75.42630230635405, 8.67095804726705, 17.796313939150423, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739163644E9, 0.0, 2025-02-20 13:27:53.916
2.0, 407.1965672755614, 161.91896858159453, 7.231096564326435, -148.74517098767683, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739449067E9, 0.0, 2025-02-20 13:27:53.944
2.0, 233.070565238595, -17.985178886912763, 13.188757193740457, 0.42073874501511455, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739449754E9, 0.0, 2025-02-20 13:27:53.944
3.0, 155.8491109535098, -86.39916877634823, 13.697383587714285, 162.40702552581206, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739453268E9, 0.0, 2025-02-20 13:27:53.945
3.0, 331.65058817062527, 108.03822991997004, 10.937337420415133, 5.110573289450258, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058073945515E9, 0.0, 2025-02-20 13:27:53.945
4.0, 418.3900878429413, 173.87168883997947, 7.526548660825938, -160.75024984544143, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739458292E9, 0.0, 2025-02-20 13:27:53.945
4.0, 223.7395148491487, -14.151781432330608, 11.636698712129146, 2.369226621929556, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739458745E9, 0.0, 2025-02-20 13:27:53.945
5.0, 158.3735434236005, -86.86665627080947, 12.530534801539034, 171.88393201353028, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739467576E9, 0.0, 2025-02-20 13:27:53.946
5.0, 336.3890414144844, 110.15875319484621, 11.09441321855411, 9.650811835657805, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739468355E9, 0.0, 2025-02-20 13:27:53.946
6.0, 404.21212711092085, 168.32541720569134, 7.45923046162352, -155.15909941168502, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739749372E9, 0.0, 2025-02-20 13:27:53.974
6.0, 221.33849907759577, -15.29993071872741, 14.359345879871398, 13.832019986119121, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058073975044E9, 0.0, 2025-02-20 13:27:53.975
7.0, 152.5131201930344, -85.49785288702697, 10.982216219883412, 171.52490161778405, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058073975246E9, 0.0, 2025-02-20 13:27:53.975
7.0, 340.0204842714593, 108.91710640955716, 10.058460930828005, 6.266202375758439, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580739752843E9, 0.0, 2025-02-20 13:27:53.975
8.0, 405.367756197229, 174.35413593426347, 7.7472027582116425, -144.98657153220847, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740048409E9, 0.0, 2025-02-20 13:27:54.004
8.0, 223.02145405765623, -28.494297762401402, 14.965209672693163, 19.07909962395206, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740049026E9, 0.0, 2025-02-20 13:27:54.004
9.0, 146.98180815856904, -85.46045388747007, 12.313620604109019, 176.96271615335718, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740050964E9, 0.0, 2025-02-20 13:27:54.005
9.0, 340.0429236711934, 110.66737958882004, 10.402531726751477, 14.075113483238965, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740051575E9, 0.0, 2025-02-20 13:27:54.005
10.0, 405.042384901084, 175.16943412460387, 8.555021148640662, -153.17321253521368, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740057647E9, 0.0, 2025-02-20 13:27:54.005
10.0, 208.08429363463074, -30.64848013687879, 10.67180452356115, 7.421831462066621, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740058353E9, 0.0, 2025-02-20 13:27:54.005
11.0, 141.9142437186092, -93.76677168905735, 16.995975348632783, 165.615859687794, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058074006594E9, 0.0, 2025-02-20 13:27:54.006
11.0, 337.77280439808965, 120.34250077418983, 14.449103478807956, 10.727903022896498, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058074006667E9, 0.0, 2025-02-20 13:27:54.006
12.0, 405.4126349966973, 177.57792969606817, 10.64188532391563, -152.94881853787228, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740347185E9, 0.0, 2025-02-20 13:27:54.034
12.0, 204.17983808089048, -43.97748357895762, 12.182724105659872, 18.544293930288404, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740348008E9, 0.0, 2025-02-20 13:27:54.034
13.0, 135.89674468990415, -93.51993829198182, 14.950250072870404, 174.6925968802534, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740352945E9, 0.0, 2025-02-20 13:27:54.035
13.0, 338.9359132843092, 116.43430532049388, 12.24256250495091, -1.131319736596197, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74005807403573E9, 0.0, 2025-02-20 13:27:54.035
14.0, 397.480307190679, 171.47067306842655, 9.403978438582271, -147.9747515968047, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740662827E9, 0.0, 2025-02-20 13:27:54.066
14.0, 195.99693697784096, -46.79362824559212, 10.892458620946854, 23.56323967082426, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740667489E9, 0.0, 2025-02-20 13:27:54.066
15.0, 138.60817215777934, -105.58859544899315, 16.491088854614645, 172.55711400555447, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400580740670476E9, 0.0, 2025-02-20 13:27:54.067
15.0, 348.9476254656911, 122.87815294414759, 11.999469007831067, -7.418091562110931, 0.0, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740058074067125E9, 0.0, 2025-02-20 13:27:54.067
