Sample Index	EXG Channel 0	EXG Channel 1	EXG Channel 2	EXG Channel 3	Accel Channel 0	Accel Channel 1	Accel Channel 2	Other	Other.1	Other.2	Other.3	Other.4	Timestamp	Marker Channel	Timestamp (Formatted)
22.0	459.0110112116672	-151.45098860561848	12.567933801095933	153.60330103011802	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057134.5287971	1.0	 2025-02-20 13:12:14.528
2.0	-394.8044087723829	-534.0016151731834	17.598099241498858	-166.72474002465606	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057136.3298635	1.0	 2025-02-20 13:12:16.329
99.0	617.1021921886131	-323.2526428201236	16.438730255234987	-123.7645092336461	0.0	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057138.3091252	3.0	 2025-02-20 13:12:18.309
79.0	-457.1335814339109	-654.7386753926985	8.525101948995143	320.3130814549513	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057141.1292436	2.0	 2025-02-20 13:12:21.129
57.0	157.35629063565284	-327.64328536810353	14.146171582397074	-138.20987281249836	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057143.9192483	3.0	 2025-02-20 13:12:23.919
1.0	459.8038700022735	244.78580184979364	9.839676783420146	-140.74178508250043	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057146.3802073	2.0	 2025-02-20 13:12:26.380
28.0	-108.05505946977064	-74.34173131920397	16.724832601845264	-173.9764060387388	-0.0160000007599592	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057150.6687531	1.0	 2025-02-20 13:12:30.668
75.0	-1803.9201741772704	654.9219304905273	12.10979605652392	161.86287008225918	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057158.16895	3.0	 2025-02-20 13:12:38.168
16.0	-794.586624385789	30.56059248792008	13.671204288024455	254.89101153006777	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057162.6093495	2.0	 2025-02-20 13:12:42.609
88.0	-174.53739103209227	-510.7506571486592	7.565817610360682	78.7230241172947	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057167.3493128	3.0	 2025-02-20 13:12:47.349
49.0	-713.0025768023916	-438.7987219011411	7.431181211955845	221.11784498021007	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057170.979158	2.0	 2025-02-20 13:12:50.979
7.0	-374.69122681068256	-762.0364051214419	9.850896483287215	339.1341279819608	-0.0160000007599592	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057174.5788324	3.0	 2025-02-20 13:12:54.578
22.0	775.0699564670213	222.12387806829065	6.157745277043432	-532.2027232944965	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057176.739175	1.0	 2025-02-20 13:12:56.739
61.0	-405.8090643920005	-575.7949971780181	9.89764523273334	539.2804839606397	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057179.1387656	2.0	 2025-02-20 13:12:59.138
25.0	446.6768211578019	209.75602891482413	10.580176974646747	-89.27889174222946	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057180.789068	2.0	 2025-02-20 13:13:00.789
67.0	-527.0940199550241	-1014.692826427985	12.362239303532988	159.59088085917756	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057183.219055	1.0	 2025-02-20 13:13:03.219
91.0	676.3291178368963	-240.50174645055085	10.742862622719258	-227.7954363510944	-0.0160000007599592	0.0	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057185.469018	3.0	 2025-02-20 13:13:05.469
79.0	-49.5424547130242	-256.2822543135844	11.692797211464494	270.92209269013256	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057187.358971	3.0	 2025-02-20 13:13:07.358
81.0	580.1370210265741	637.5426153964363	11.124332418199629	-892.820706571918	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057190.3891268	1.0	 2025-02-20 13:13:10.389
24.0	232.214128148742	-978.7336883540264	11.593689862638712	529.8877252219245	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057191.82881	1.0	 2025-02-20 13:13:11.828
82.0	679.5809608483687	106.64885708643124	7.823870707303286	-207.50273919152096	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057195.4292324	4.0	 2025-02-20 13:13:15.429
30.0	-489.6015228992328	-935.5004448662512	10.273505178280177	314.2694031265564	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057199.929047	1.0	 2025-02-20 13:13:19.929
43.0	720.0298488191329	406.70477043138817	12.812897248193622	-288.7352361790836	-0.0160000007599592	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057203.0789144	4.0	 2025-02-20 13:13:23.078
34.0	-426.9264094918035	-616.5655165449716	14.623008826747537	129.93534416053444	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057204.9990904	1.0	 2025-02-20 13:13:24.999
4.0	-645.9125114972703	-710.1658626860008	16.50417850445956	116.00982667552309	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057208.7189012	4.0	 2025-02-20 13:13:28.718
28.0	605.2373595791869	717.9972131932154	6.894505568314344	-124.58167737396434	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057210.969504	4.0	 2025-02-20 13:13:30.969
61.0	2046.1572342072611	-579.5928655830212	9.336660239379851	335.00714838085696	-0.0160000007599592	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057213.3135033	4.0	 2025-02-20 13:13:33.313
12.0	41.87565980385989	-65.37158127548173	8.82242399547249	164.90527869621292	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057227.8890977	1.0	 2025-02-20 13:13:47.889
87.0	58.76130810379982	20.54327045660466	6.24002307606861	-308.9063865900971	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057230.6499712	1.0	 2025-02-20 13:13:50.649
61.0	161.21773733990267	-1212.5297941840254	8.491442849393934	257.61552864778787	0.0	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057233.4089904	1.0	 2025-02-20 13:13:53.408
54.0	-941.0972051499411	-827.6622995939106	0.6619622921571136	1245.487662543543	-0.0160000007599592	0.0	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057236.3489647	4.0	 2025-02-20 13:13:56.348
51.0	2483.3870680769905	660.7281251717359	17.77200458943844	-540.5838390951976	0.0	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057238.3299248	4.0	 2025-02-20 13:13:58.329
52.0	-462.7976599168032	-392.7717731464654	15.08114657131955	-146.56106941355392	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057241.359131	1.0	 2025-02-20 13:14:01.359
11.0	576.6458244179375	674.5825845575891	13.581446689087898	-145.20722562959418	0.0	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057246.969624	8.0	 2025-02-20 13:14:06.969
27.0	102.48073858581483	-1858.0701856357043	11.947110408451408	-77.57300488092005	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057250.1494236	7.0	 2025-02-20 13:14:10.149
19.0	1532.6446609413251	404.7132737049833	11.993859157897532	147.271650405135	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057253.0889528	8.0	 2025-02-20 13:14:13.088
70.0	-28.671943010296676	217.08623282797635	10.600746424403042	190.4450554936193	-0.0160000007599592	-0.0160000007599592	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057255.60911	7.0	 2025-02-20 13:14:15.609
54.0	641.7238235468976	74.3342515192926	10.028541731182486	-231.32216200931	0.0	0.0	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057258.4592748	8.0	 2025-02-20 13:14:18.459
22.0	440.9940431751311	621.4142968375236	12.799807598348709	-393.7628466347233	-0.0160000007599592	-0.0160000007599592	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057261.160758	7.0	 2025-02-20 13:14:21.160
58.0	-652.9210840142332	59.99360513919965	15.387818367686124	512.2914959304035	0.0	0.0	0.9920000471174716	0.0	0.0	0.0	0.0	0.0	1740057263.5293088	1.0	 2025-02-20 13:14:23.529
85.0	620.3820844497532	321.22561704413965	15.879615211859344	-342.2382449451834	-0.0160000007599592	0.0	1.008000047877431	0.0	0.0	0.0	0.0	0.0	1740057269.8290956	1.0	 2025-02-20 13:14:29.829
