%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -150.78528641350567, -255.358499024529, 11.88353210920468, -305.3048629327677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008603614E9, 0.0, 2025-02-25 11:46:48.603
1.0, -99.04377052653581, -156.9430316905491, 10.017322031315416, -217.6378680714406, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086041627E9, 0.0, 2025-02-25 11:46:48.604
1.0, -194.31585194775835, -323.91273516230285, 9.258122340310365, -303.335805606097, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086042597E9, 0.0, 2025-02-25 11:46:48.604
2.0, -221.1608538297005, -384.1438239486888, 13.416891091037542, -364.8870790768415, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008633452E9, 0.0, 2025-02-25 11:46:48.633
2.0, -145.2203152794391, -250.8818387775682, 13.936737184878439, -292.2264327877201, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086335337E9, 0.0, 2025-02-25 11:46:48.633
3.0, -99.52247772086412, -162.95679081929848, 11.674097711686045, -217.29753717547283, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086343305E9, 0.0, 2025-02-25 11:46:48.634
3.0, -188.73218131391332, -307.65165015496314, 9.523655237164348, -287.8787990892306, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086343837E9, 0.0, 2025-02-25 11:46:48.634
4.0, -227.80665605096146, -390.5540124727413, 12.747448998969048, -370.22765621356666, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086346505E9, 0.0, 2025-02-25 11:46:48.634
4.0, -127.57546728849411, -240.11466680513695, 14.063893783371896, -294.29085756326094, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74048400863525E9, 0.0, 2025-02-25 11:46:48.635
5.0, -102.18154658935964, -167.4334510662593, 11.947110408451408, -231.82330860337242, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086365783E9, 0.0, 2025-02-25 11:46:48.636
5.0, -197.64062300836667, -317.4875870384276, 11.217829917091876, -303.78833350073546, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086366415E9, 0.0, 2025-02-25 11:46:48.636
6.0, -220.491411737632, -376.4770290395245, 14.755775275174528, -366.85426645353436, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086640184E9, 0.0, 2025-02-25 11:46:48.664
6.0, -151.47342800535262, -239.93889150721952, 12.721269699279219, -305.2001457340084, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008664119E9, 0.0, 2025-02-25 11:46:48.664
7.0, -109.40329340379685, -166.78270847396925, 14.157391282264143, -229.20911853434518, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008664327E9, 0.0, 2025-02-25 11:46:48.664
7.0, -199.76114628324285, -311.6608229074627, 9.740569434594363, -302.6177448146045, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086644096E9, 0.0, 2025-02-25 11:46:48.664
8.0, -230.77239671582356, -374.41634416393936, 13.121438994538039, -362.5496416045353, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086943688E9, 0.0, 2025-02-25 11:46:48.694
8.0, -126.66667159926146, -222.21176571724936, 13.86193918576464, -288.31449743406847, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086944284E9, 0.0, 2025-02-25 11:46:48.694
9.0, -108.76003061141819, -167.80744106182829, 7.118899565655738, -233.3865867848508, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086944814E9, 0.0, 2025-02-25 11:46:48.694
9.0, -185.09699855698273, -298.3243396654725, 14.161131182219833, -285.2870484199375, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086945145E9, 0.0, 2025-02-25 11:46:48.694
10.0, -217.5630700723268, -362.8338740011677, 7.881839156616479, -339.7549513746053, -0.03200000151991844, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086945963E9, 0.0, 2025-02-25 11:46:48.694
10.0, -118.82036149222404, -219.0889492542483, 13.431850690860301, -265.7105421018787, -0.03200000151991844, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008694721E9, 0.0, 2025-02-25 11:46:48.694
11.0, -106.26925724092871, -154.02964962506667, 12.582893400918692, -208.16470148367807, -0.03200000151991844, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086953447E9, 0.0, 2025-02-25 11:46:48.695
11.0, -195.01895313942805, -307.6329506551847, 13.544047689530998, -291.48032274656, -0.03200000151991844, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840086954193E9, 0.0, 2025-02-25 11:46:48.695
12.0, -197.5957442088984, -357.55687516368926, 13.85445938585326, -320.5318656023592, -0.01600000075995922, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840087234747E9, 0.0, 2025-02-25 11:46:48.723
12.0, -135.75088859163225, -222.44363951450214, 17.57191994180903, -270.7818464417942, -0.01600000075995922, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7404840087235448E9, 0.0, 2025-02-25 11:46:48.723
13.0, -121.89455925580114, -157.06644838908687, 12.403378203045577, -214.89278150396422, -0.01600000075995922, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740484008754592E9, 0.0, 2025-02-25 11:46:48.754
