%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 165.82529408531263, -123.60930338548496, 9.549834536854178, 1.084570987150073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335072455E9, 0.0, 2025-02-20 13:47:13.507
1.0, 232.479661045596, -89.79499793611467, 9.89390533277765, 71.56672555208206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335076249E9, 0.0, 2025-02-20 13:47:13.507
1.0, 472.6261170003563, -297.7988837216981, 7.915498256217688, 4.054051551967859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335077276E9, 0.0, 2025-02-20 13:47:13.507
2.0, 395.9039393593557, -318.58337772544473, 6.471896873321384, -73.78448622580618, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74005923353644E9, 0.0, 2025-02-20 13:47:13.536
2.0, 153.81647532759234, -111.52194672869518, 12.586633300874382, -7.580777210183442, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233536533E9, 0.0, 2025-02-20 13:47:13.536
3.0, 230.8528045648709, -88.69920724909753, 12.26126200472936, 75.49362050555646, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233536608E9, 0.0, 2025-02-20 13:47:13.536
3.0, 474.79525897465646, -281.9604074093513, 9.310480939690024, 12.06865715701133, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335366676E9, 0.0, 2025-02-20 13:47:13.536
4.0, 397.347540742252, -330.4126812852919, 13.300954192411155, -71.35729115456343, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335373414E9, 0.0, 2025-02-20 13:47:13.537
4.0, 625.292573091574, -134.98981895064935, 11.131812218111008, 1.1743285860866308, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335374353E9, 0.0, 2025-02-20 13:47:13.537
5.0, 723.5341350776143, -87.24438616633415, 15.443916867021471, 70.54573286417872, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335382133E9, 0.0, 2025-02-20 13:47:13.538
5.0, 478.6024771295488, -271.8551977290772, 9.47877643769607, -1.7016544798389077, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233538278E9, 0.0, 2025-02-20 13:47:13.538
6.0, 405.7735353424214, -300.38876444101334, 12.328580203931779, -77.9619544763118, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335664515E9, 0.0, 2025-02-20 13:47:13.566
6.0, 640.6635619094595, -108.99003445869312, 11.09441321855411, -0.9985532881692052, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335666742E9, 0.0, 2025-02-20 13:47:13.566
7.0, 732.2181827747263, -76.06956509873271, 14.957729872781783, 70.57565206382424, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335668988E9, 0.0, 2025-02-20 13:47:13.566
7.0, 959.5966202807613, -264.61475141486153, 13.11395919462666, -0.08601769898086786, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335669663E9, 0.0, 2025-02-20 13:47:13.566
8.0, 887.4483402855694, -302.6551438141614, 10.600746424403042, -68.31675249058753, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335965447E9, 0.0, 2025-02-20 13:47:13.596
8.0, 651.8907415764406, -127.98124643368647, 12.781108098570257, 4.1662485506385565, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233596826E9, 0.0, 2025-02-20 13:47:13.596
9.0, 737.4129038131796, -82.34885712433606, 9.972443231847137, 74.2594535201788, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233596989E9, 0.0, 2025-02-20 13:47:13.596
9.0, 956.6533190156333, -262.8495186357759, 13.86941898567602, 6.888895718380809, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233597253E9, 0.0, 2025-02-20 13:47:13.597
10.0, 872.4289020635188, -313.8898032810539, 10.050981130916625, -62.74430155660957, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335974257E9, 0.0, 2025-02-20 13:47:13.597
10.0, 1090.2313257330097, -131.4855326921679, 15.92262406134978, 1.0209926879033446, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335974853E9, 0.0, 2025-02-20 13:47:13.597
11.0, 1212.498005034402, -87.54357816278934, 19.408210820052773, 77.13169668614864, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335982232E9, 0.0, 2025-02-20 13:47:13.598
11.0, 1427.3141185892746, -261.7799072484486, 12.186464005615562, 6.286771825514734, -0.01600000075995922, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592335982945E9, 0.0, 2025-02-20 13:47:13.598
12.0, 1367.2195361512713, -309.64875673130155, 11.8760523092933, -75.16450930945575, 0.0, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592336265085E9, 0.0, 2025-02-20 13:47:13.626
12.0, 1601.511178725399, -129.57070391485468, 13.46550979046151, -1.488480182364583, 0.0, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592336267152E9, 0.0, 2025-02-20 13:47:13.626
13.0, 1687.5120481564663, -76.40989599470049, 14.609919176902622, 67.47153510060161, 0.0, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7400592336269314E9, 0.0, 2025-02-20 13:47:13.626
13.0, 1474.249863033183, -229.5718888300471, 13.49542899010703, -19.967325863428414, 0.0, 0.0, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740059233627105E9, 0.0, 2025-02-20 13:47:13.627
