%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
24.0, -26.674836433958262, 109.80533264903352, 12.26126200472936, 63.84944199351594, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189351251E9, 0.0, 2025-03-05 10:56:29.351
24.0, -110.23168124398217, -27.63225082261488, 13.289734492544085, -12.459476702380925, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893514092E9, 0.0, 2025-03-05 10:56:29.351
25.0, -169.52031524153426, -166.15440528141335, 12.66143129998818, -68.24008454149589, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893516085E9, 0.0, 2025-03-05 10:56:29.351
25.0, -87.85959970904514, -22.35525198513642, 12.351019603665918, 3.0274490141309798, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893517103E9, 0.0, 2025-03-05 10:56:29.351
26.0, -26.633697534445673, 115.63583667995408, 12.926964196842164, 66.07094256719574, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893814316E9, 0.0, 2025-03-05 10:56:29.381
26.0, -111.65658312710002, -35.65433622756973, 13.424370890948921, -18.218922634143382, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893816164E9, 0.0, 2025-03-05 10:56:29.381
27.0, -166.5022159772925, -169.1762444456108, 10.499769125599414, -77.12234693625942, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893817616E9, 0.0, 2025-03-05 10:56:29.381
27.0, -87.10040001804009, -23.735275068785995, 11.677837611641735, 5.061954590026289, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893819785E9, 0.0, 2025-03-05 10:56:29.381
28.0, -29.906109995674342, 117.15797596191987, 14.31820698035881, 70.74207761185244, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189382223E9, 0.0, 2025-03-05 10:56:29.382
28.0, -112.13903022138402, -34.51740664104, 12.081746806856245, -8.712096946779639, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218938241E9, 0.0, 2025-03-05 10:56:29.382
29.0, -172.22800280945376, -164.66218519909307, 16.28913425700739, -64.21595218917355, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218938301E9, 0.0, 2025-03-05 10:56:29.383
29.0, -92.12682555848733, -30.01456709438935, 13.828280086163431, 9.504955737385899, -0.01600000075995922, 0.0, 0.7360000349581242, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721893831627E9, 0.0, 2025-03-05 10:56:29.383
30.0, -31.009380482602865, 107.58009217539802, 10.29781452799216, 67.37616765173152, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189411615E9, 0.0, 2025-03-05 10:56:29.411
30.0, -116.64186976803467, -32.969088059384376, 16.023601360153407, -13.86193918576464, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189411722E9, 0.0, 2025-03-05 10:56:29.411
31.0, -166.20302398083732, -160.55577504774556, 10.705463623162359, -54.4884724044241, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189411863E9, 0.0, 2025-03-05 10:56:29.411
31.0, -93.77238153899089, -24.984401653986424, 11.187910717446357, 15.11480567092076, -0.01600000075995922, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894119403E9, 0.0, 2025-03-05 10:56:29.411
32.0, -32.48664096510038, 115.84153117751703, 14.3219468803145, 67.48836465040222, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894412918E9, 0.0, 2025-03-05 10:56:29.441
32.0, -121.69821450812742, -36.15548282163218, 11.584340112749487, -12.403378203045577, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189441517E9, 0.0, 2025-03-05 10:56:29.441
33.0, -171.23318942124024, -164.70706399856135, 12.994282396044582, -53.486179216299206, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894416835E9, 0.0, 2025-03-05 10:56:29.441
33.0, -89.32564049167559, -22.74794148048386, 15.46261636679992, 11.105632918421179, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894418142E9, 0.0, 2025-03-05 10:56:29.441
